Fecha,Departamento,Municipio,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil_Agresor,Movil_Victima,Edad,Sexo,Estado_civil,Pais_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Cantidad
04/02/2018 12:00:00 AM,SUCRE,SINCELEJO (CT),Domingo,4:00:00,VILLA KATY,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70001000,1
04/02/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,21:00:00,ALIRIO MORA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
04/02/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,23:10:00,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
04/02/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,14:20:00,RODRIGO LARA BONILLA E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,23,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
04/02/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,12:20:00,LLERAS CAMARGO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
04/02/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,2:15:00,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
04/02/2018 12:00:00 AM,VALLE,CARTAGO,Domingo,18:30:00,VIA CARTAGO-ANSERMANUEVO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76147000,1
04/02/2018 12:00:00 AM,VALLE,CARTAGO,Domingo,18:30:00,VIA CARTAGO-ANSERMANUEVO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76147000,1
04/02/2018 12:00:00 AM,VALLE,JAMUNDÍ,Domingo,21:35:00,BELALCAZAR I E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76364000,1
04/02/2018 12:00:00 AM,VALLE,PALMIRA,Domingo,1:35:00,SANTA TERESITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76520000,1
04/02/2018 12:00:00 AM,VALLE,PRADERA,Domingo,1:30:00,VDA LOMITAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76563000,1
04/02/2018 12:00:00 AM,VALLE,PRADERA,Domingo,1:30:00,VDA LOMITAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76563000,1
04/02/2018 12:00:00 AM,VALLE,YUMBO,Domingo,17:10:00,BOLIVAR E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76892000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,CAREPA,Lunes,2:34:00,GAITAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5147000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,Lunes,17:25:00,SAN FERNANDO,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA DE SISTEMAS,SUPERIOR,5360000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,20:07:00,SAN JOAQUIN C-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5001000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,NECOCLÍ,Lunes,0:05:00,CARIBE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5490000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,SAN LUIS,Lunes,10:45:00,MANIZALES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,-,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5660000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,TURBO,Lunes,21:15:00,CGTO. NUEVA COLONIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
05/02/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,16:50:00,SAN RAFAEL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,-,PRIMARIA,5885000,1
05/02/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Lunes,15:20:00,LA BONGUITA,URBANA,RESTAURANTES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
05/02/2018 12:00:00 AM,BOLÍVAR,SAN PABLO,Lunes,16:00:00,LA SIERRA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,65,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,13670000,1
05/02/2018 12:00:00 AM,BOLÍVAR,TIQUISIO,Lunes,20:45:00,SECTOR CORREG. PUERTO COCA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,13810000,1
05/02/2018 12:00:00 AM,CAQUETÁ,CURILLO,Lunes,2:40:00,BARRIO EL CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,18205000,1
05/02/2018 12:00:00 AM,CAUCA,ALMAGUER,Lunes,16:30:00,VDA LA HERRADURA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,19022000,1
05/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:38:00,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
05/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:29:00,EL BRILLANTE E-5,RURAL,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
05/02/2018 12:00:00 AM,GUAJIRA,DIBULLA,Lunes,3:00:00,LAS CASITAS,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,44090000,1
05/02/2018 12:00:00 AM,GUAJIRA,MAICAO,Lunes,9:00:00,VILLA AMELIA,RURAL,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,7,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,44430000,1
05/02/2018 12:00:00 AM,GUAJIRA,URIBIA,Lunes,2:30:00,COLOMBIA,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ETNIA INDIGENA,-,PRIMARIA,44847000,1
05/02/2018 12:00:00 AM,META,PUERTO CONCORDIA,Lunes,22:15:00,VEREDA EL PORORIO,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50450000,1
05/02/2018 12:00:00 AM,META,PUERTO RICO,Lunes,8:00:00,VEREDA LA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50590000,1
05/02/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Lunes,21:05:00,CORREGIMIENTO LA GUAYACANA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
05/02/2018 12:00:00 AM,SAN ANDRÉS,SAN ANDRÉS (CT),Lunes,12:40:00,BARRIO ROCKY CAY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,61,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,88001000,1
05/02/2018 12:00:00 AM,SUCRE,COVEÑAS,Lunes,3:00:00,GUAYABAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,70221000,1
05/02/2018 12:00:00 AM,VALLE,CALI (CT),Lunes,20:00:00,URBANIZACION CALIMIO E6,URBANA,CANCHA DE FUTBOL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
05/02/2018 12:00:00 AM,VALLE,CALI (CT),Lunes,20:50:00,ALTO JORDAN E18,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
05/02/2018 12:00:00 AM,VALLE,CALI (CT),Lunes,8:38:00,VALLE GRANDE E21,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
05/02/2018 12:00:00 AM,VALLE,PRADERA,Lunes,20:00:00,BELLO HORIZONTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76563000,1
05/02/2018 12:00:00 AM,VALLE,TULUÁ,Lunes,8:30:00,Cgto Los Caimos,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76834000,1
05/02/2018 12:00:00 AM,VALLE,YUMBO,Lunes,2:10:00,BELALCAZAR E25,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76892000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,CALDAS,Martes,10:05:00,BELLAVISTA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,5129000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,CHIGORODÓ,Martes,21:20:00,LOS BALSOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5172000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,CISNEROS,Martes,20:30:00,EL ALGARROBO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5190000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,Martes,20:15:00,MANZANILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,60,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,5101000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,EL BAGRE,Martes,14:00:00,LUIS CANO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,54,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5250000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,22:50:00,ESTACION VILLA C-10,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5001000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,0:15:00,TENCHE C-15,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5001000,1
06/02/2018 12:00:00 AM,ANTIOQUIA,TARAZÁ,Martes,19:40:00,PUERTO ANTIOQUIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5790000,1
06/02/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Martes,9:50:00,EL POZON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13001000,1
06/02/2018 12:00:00 AM,BOLÍVAR,MONTECRISTO,Martes,23:00:00,VEREDA PUERTO GUAMO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,13458000,1
06/02/2018 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Martes,11:00:00,VDA. EL ROBLE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,18753000,1
06/02/2018 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Martes,11:00:00,VDA. EL ROBLE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,18753000,1
06/02/2018 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Martes,7:10:00,VILLA REAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23001000,1
06/02/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:10:00,ESPINOS I E-19,URBANA,BOSQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
06/02/2018 12:00:00 AM,CUNDINAMARCA,CHÍA,Martes,19:40:00,VER. YERBABUENA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,PASAJERO VEHICULO,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25175000,1
06/02/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,20:05:00,VILLA ALEXANDER,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,25307000,1
06/02/2018 12:00:00 AM,HUILA,ISNOS,Martes,19:00:00,VEREDA EL CARMEN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,41359000,1
06/02/2018 12:00:00 AM,MAGDALENA,SITIONUEVO,Martes,17:53:00,EL PROGRESO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,47745000,1
06/02/2018 12:00:00 AM,META,PUERTO CONCORDIA,Martes,15:00:00,VEREDA CAÑO LA SAL,RURAL,RESGUARDO INDÍGENA,CONTUNDENTES,A PIE,A PIE,39,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50450000,1
06/02/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Martes,17:50:00,VILLA JULIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,70,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,50001000,1
06/02/2018 12:00:00 AM,NARIÑO,PASTO (CT),Martes,12:50:00,SANTA MATILDE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52001000,1
06/02/2018 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,Martes,16:00:00,VEREDA LA PRIMAVERA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,45,FEMENINO,SOLTERO,COLOMBIA,LIDER CIVICO,-,SECUNDARIA,54810000,1
06/02/2018 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,Martes,21:45:00,CORREGIMIENTO LA GABARRA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,54810000,1
06/02/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Martes,10:30:00,VDA. GAITAN,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66170000,1
06/02/2018 12:00:00 AM,VALLE,CALI (CT),Martes,21:00:00,MOJICA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
06/02/2018 12:00:00 AM,VALLE,CALI (CT),Martes,18:30:00,LA BASE E8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,1
06/02/2018 12:00:00 AM,VALLE,CALI (CT),Martes,20:20:00,PLANTA DE TRATAMIENTO E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
06/02/2018 12:00:00 AM,VALLE,CALI (CT),Martes,20:20:00,PLANTA DE TRATAMIENTO E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
06/02/2018 12:00:00 AM,VALLE,CALI (CT),Martes,22:48:00,LOS NARANJOS II E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,18,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
06/02/2018 12:00:00 AM,VALLE,CALI (CT),Martes,18:13:00,SAN PASCUAL E3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
06/02/2018 12:00:00 AM,VALLE,CARTAGO,Martes,15:45:00,CRGT MODIN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76147000,1
06/02/2018 12:00:00 AM,VALLE,JAMUNDÍ,Martes,12:05:00,LAS ACACIAS E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76364000,1
06/02/2018 12:00:00 AM,VALLE,PALMIRA,Martes,10:00:00,CORREGIMIENTO LA DOLORES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76520000,1
06/02/2018 12:00:00 AM,VALLE,SAN PEDRO,Martes,19:37:00,CRGT TODOS LOS SANTOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,20,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76670000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,Miércoles,7:40:00,EL CAMELLO,URBANA,RESTAURANTES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,Miércoles,7:40:00,EL CAMELLO,URBANA,RESTAURANTES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,DABEIBA,Miércoles,0:00:00,VDA. LLANO GRANDE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5234000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,21:50:00,BARRIO COLON C-10,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5001000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,17:55:00,MORAVIA  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5001000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,9:18:00,SAN GERMAN C-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5001000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,Miércoles,19:15:00,LA MILLA 1,URBANA,VIAS PUBLICAS,ALMOHADA,A PIE,A PIE,70,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
07/02/2018 12:00:00 AM,ANTIOQUIA,TURBO,Miércoles,21:10:00,GAITAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
07/02/2018 12:00:00 AM,BOLÍVAR,SAN PABLO,Miércoles,13:14:00,CGTO. VALLECITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13670000,1
07/02/2018 12:00:00 AM,BOYACÁ,DUITAMA,Miércoles,17:30:00,LA TOLOSA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,15238000,1
07/02/2018 12:00:00 AM,CALDAS,ANSERMA,Miércoles,15:30:00,LA INDIA,RURAL,MINA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17042000,1
07/02/2018 12:00:00 AM,CALDAS,ANSERMA,Miércoles,15:30:00,LA INDIA,RURAL,MINA,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17042000,1
07/02/2018 12:00:00 AM,CALDAS,MANIZALES (CT),Miércoles,20:00:00,BARRIO ESTRADA,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,17001000,1
07/02/2018 12:00:00 AM,CAQUETÁ,MILÁN,Miércoles,7:40:00,VDA.  BELLO HORIZONTE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,18460000,1
07/02/2018 12:00:00 AM,CAQUETÁ,MILÁN,Miércoles,7:40:00,VDA.  BELLO HORIZONTE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,18460000,1
07/02/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Miércoles,10:12:00,INV. EMANUEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20001000,1
